,Simulation,Timestep,H,diurnal,A,ALPHA,BETA,CQY,CUE_24,DCG,CGR,DWCGR,TCB,TEB,VP_SAT,VP_AIR,VPD,P_NET,P_GROSS,DOP,DOC,g_S,g_A,g_C,DTR,DCO2C,DCO2P,DNC,DWC,T_LIGHT,T_DARK,RH,CO2,PPFD
611,611.0,707.5,15.263123178281289,0.625,0.5067918727848403,0.021577661575472053,0.03452425852075528,0.06812314951114586,0.625,0.26946313248032483,8.091102113203593,6.742585094336321,0.0,0.0,2.5502500084422355,0.0,-157.62286994350555,7.859404904088636,0.0,0.6208197756200221,1.052849856311261,18.195048381536015,2.5,2.197855696256203,-3401.369573868897,0.853853217153055,1.4480518699532043,0.0005733378981244192,-3394.46539354035,21.381996677392806,16.381996677392806,62.806830476117135,724.8593618970216,227.64876758652818
612,612.0,707.5,17.917520250200127,0.75,0.6401045798499801,0.02682638589934333,0.04292221743894933,0.06705500755674786,0.625,0.4487981414642374,13.47594959421129,11.229957995176065,0.0,0.0,2.465669118900621,0.0,-199.52580092921775,10.965702469229102,0.0,1.0339921417741804,2.0585083487540756,33.35542443214593,2.5,2.3255985810500865,-5348.151835509762,1.4221156468205585,2.8311984333370894,0.0009549097894794184,-5336.53826584484,20.83327583221288,15.833275832212882,81.92156380584481,696.5664443777308,255.47847067375383
613,613.0,707.5,17.917520250200127,0.75,0.6401045798499801,0.02682638589934333,0.04292221743894933,0.06705500755674786,0.625,0.4487981414642374,13.47594959421129,11.229957995176065,0.0,0.0,2.4916560656238116,0.0,-201.62870529659753,10.965702469229102,0.0,1.0339921417741804,2.0585083487540756,33.708954766575275,2.5,2.327301238575742,-5408.4755903380155,1.4221156468205585,2.8311984333370894,0.0009549097894794184,-5396.862020673093,21.003597067227634,16.003597067227634,81.92156380584481,696.5664443777308,255.47847067375383
614,614.0,707.5,17.917520250200127,0.75,0.6401045798499801,0.02682638589934333,0.04292221743894933,0.06705500755674786,0.625,0.4487981414642374,13.47594959421129,11.229957995176065,0.0,0.0,2.465669118900621,0.0,-190.2098384991858,10.965702469229102,0.0,1.0339921417741804,2.0585083487540756,31.809663780146163,2.5,2.3177418729967285,-5081.219494963862,1.4221156468205585,2.8311984333370894,0.0009549097894794184,-5069.60592529894,20.83327583221288,15.833275832212882,78.1432943054401,696.5664443777308,255.47847067375383
615,615.0,707.5,17.917520250200127,0.75,0.7187449782736869,0.03157274616146651,0.050516393858346414,0.07028416946950906,0.625,0.5282034580191124,15.860233183075385,13.216860985896142,0.0,0.0,2.465669118900621,0.0,-199.52580092921775,12.905851046883354,0.0,1.2169351304972622,2.4227177604294035,31.484370214782498,2.5,2.3159974664748275,-5326.072264702911,1.673728861494322,3.332118974352102,0.001123860832519788,-5312.403920094922,20.83327583221288,15.833275832212882,81.92156380584481,868.5287528794232,255.47847067375383
616,616.0,707.5,17.917520250200127,0.75,0.5823095799563497,0.02446855071302741,0.03914968114084386,0.0672317311760156,0.625,0.3920957519113366,11.773361118703725,9.81113426558643,0.0,0.0,2.465669118900621,0.0,-199.52580092921775,9.580265508410088,0.0,0.9033547353307544,1.7984307514892188,29.141208518320465,2.5,2.302372512206774,-5294.739116853928,1.2424416509964906,2.473497049046855,0.0008342638645781115,-5284.5928374703135,20.83327583221288,15.833275832212882,81.92156380584481,696.5664443777308,244.7086471520516
617,617.0,707.5,16.763077534502475,0.7083333333333334,0.6401045798499801,0.02682638589934333,0.04292221743894933,0.06705500755674786,0.625,0.4246063682409623,12.749549267579315,10.62462438964942,0.0,0.0,2.465669118900621,0.0,-199.52580092921775,10.965702469229102,0.0,0.9782563864369611,1.8220652949405551,33.35542443214593,2.5,2.3255985810500865,-5003.565372498492,1.3454586911725022,2.506003151066097,0.000903436846653936,-4992.6249159943,20.83327583221288,15.833275832212882,81.92156380584481,696.5664443777308,255.47847067375383
618,618.0,707.5,16.763077534502475,0.7083333333333334,0.6550106272569818,0.02884758054434512,0.04615612887095219,0.0704662290201952,0.625,0.43734960508074455,13.132187254358247,10.943489378631861,0.0,0.0,2.465669118900621,0.0,-190.2098384991858,11.29480385378646,0.0,1.0076157031001565,1.8767489062277944,26.277234876438907,2.5,2.2827060662185428,-4681.971130569553,1.385838440611457,2.5812130255848733,0.0009305506880086745,-4670.702330359763,20.83327583221288,15.833275832212882,78.1432943054401,868.5287528794232,244.7086471520516
619,619.0,707.5,16.763077534502475,0.7083333333333334,0.6550106272569818,0.02884758054434512,0.04615612887095219,0.0704662290201952,0.625,0.43734960508074455,13.132187254358247,10.943489378631861,0.0,0.0,2.4916560656238116,0.0,-201.62870529659753,11.29480385378646,0.0,1.0076157031001565,1.8767489062277944,27.84619567068191,2.5,2.2939395957695186,-4987.467755689532,1.385838440611457,2.5812130255848733,0.0009305506880086745,-4976.198955479743,21.003597067227634,16.003597067227634,81.92156380584481,868.5287528794232,244.7086471520516
620,620.0,707.5,16.763077534502475,0.7083333333333334,0.5823095799563497,0.02446855071302741,0.03914968114084386,0.0672317311760156,0.625,0.37096043374557625,11.138736203969982,9.282280169974976,0.0,0.0,2.4916560656238116,0.0,-192.2145571783527,9.580265508410088,0.0,0.854660788368332,1.5918605623463735,28.085374612081058,2.5,2.295550852232119,-4757.939934265133,1.1754697456182823,2.189387831695685,0.0007892941546893843,-4748.381725077213,21.003597067227634,16.003597067227634,78.1432943054401,696.5664443777308,244.7086471520516
